filename,width,height,class,xmin,ymin,xmax,ymax
may_bay_khong_nguoi_lai (84).jpg,640,426,maybay_khongnguoilai,209,4,408,92
may_bay_khong_nguoi_lai (85).jpg,300,225,maybay_khongnguoilai,25,88,248,163
may_bay_khong_nguoi_lai (86).jpg,640,426,maybay_khongnguoilai,160,126,552,250
may_bay_khong_nguoi_lai (87).jpg,397,301,maybay_khongnguoilai,205,24,375,137
may_bay_khong_nguoi_lai (88).jpg,640,364,maybay_khongnguoilai,59,64,608,285
may_bay_khong_nguoi_lai (89).jpg,640,360,maybay_khongnguoilai,56,41,426,223
may_bay_khong_nguoi_lai (89).jpg,640,360,maybay_khongnguoilai,477,128,594,194
may_bay_khong_nguoi_lai (90).jpg,640,425,maybay_khongnguoilai,34,61,592,317
may_bay_khong_nguoi_lai (92).jpg,388,480,maybay_khongnguoilai,27,195,355,409
may_bay_khong_nguoi_lai (93).jpg,512,287,maybay_khongnguoilai,177,70,425,178
may_bay_khong_nguoi_lai (94).jpg,640,306,maybay_khongnguoilai,62,47,241,142
may_bay_khong_nguoi_lai (94).jpg,640,306,maybay_khongnguoilai,264,106,577,267
may_bay_khong_nguoi_lai (94).jpg,640,306,maybay_khongnguoilai,303,24,481,100
may_bay_khong_nguoi_lai (95).jpg,640,324,maybay_khongnguoilai,46,94,618,316
may_bay_khong_nguoi_lai (96).jpg,640,426,maybay_khongnguoilai,27,45,599,387
may_bay_khong_nguoi_lai (97).jpg,640,289,maybay_khongnguoilai,208,54,455,163
may_bay_khong_nguoi_lai (98).jpg,480,480,maybay_khongnguoilai,36,71,447,309
may_bay_khong_nguoi_lai (99).jpg,533,480,maybay_khongnguoilai,9,136,525,309
scene00701.jpg,150,80,tau_muctieu,68,19,103,39
scene00701.jpg,150,80,maybay_muctieu,56,35,81,53
scene00721.jpg,150,80,tau_muctieu,72,15,106,36
scene00721.jpg,150,80,maybay_muctieu,53,38,83,55
scene00741.jpg,150,80,tau_muctieu,71,18,104,36
scene00741.jpg,150,80,maybay_muctieu,51,33,79,50
scene00761.jpg,150,80,tau_muctieu,72,19,102,36
scene00761.jpg,150,80,maybay_muctieu,53,31,78,48
scene00781.jpg,150,80,tau_muctieu,73,21,107,45
scene00781.jpg,150,80,maybay_muctieu,54,28,77,47
scene00801.jpg,150,80,tau_muctieu,72,22,109,46
scene00801.jpg,150,80,maybay_muctieu,53,29,78,47
scene00821.jpg,150,80,tau_muctieu,74,29,109,51
scene00821.jpg,150,80,maybay_muctieu,56,28,82,47
scene00841.jpg,150,80,maybay_muctieu,58,26,84,49
scene00861.jpg,150,80,maybay_muctieu,59,25,84,47
scene00881.jpg,150,80,maybay_muctieu,61,28,85,52
scene00901.jpg,150,80,maybay_muctieu,62,34,84,59
scene00921.jpg,150,80,tau_muctieu,68,33,105,57
scene00921.jpg,150,80,maybay_muctieu,61,28,84,51
scene00941.jpg,150,80,tau_muctieu,68,31,106,55
scene00941.jpg,150,80,maybay_muctieu,57,26,80,51
scene00961.jpg,150,80,tau_muctieu,71,31,103,51
scene00961.jpg,150,80,maybay_muctieu,55,21,78,49
scene00981.jpg,150,80,tau_muctieu,70,25,102,47
scene00981.jpg,150,80,maybay_muctieu,55,32,78,57
scene01001.jpg,150,80,tau_muctieu,68,22,102,44
scene01001.jpg,150,80,maybay_muctieu,55,33,78,61
scene01021.jpg,150,80,tau_muctieu,73,22,101,43
scene01021.jpg,150,80,maybay_muctieu,55,28,79,56
scene01041.jpg,150,80,tau_muctieu,74,14,110,39
scene01041.jpg,150,80,maybay_muctieu,56,18,78,47
scene01061.jpg,150,80,tau_muctieu,71,15,104,38
scene01061.jpg,150,80,maybay_muctieu,56,24,81,54
scene01081.jpg,150,80,tau_muctieu,67,20,104,42
scene01081.jpg,150,80,maybay_muctieu,56,26,77,53
scene01101.jpg,150,80,tau_muctieu,71,18,110,44
scene01101.jpg,150,80,maybay_muctieu,53,23,74,50
scene01121.jpg,150,80,tau_muctieu,69,24,105,47
scene01121.jpg,150,80,maybay_muctieu,48,22,71,52
scene01141.jpg,150,80,tau_muctieu,65,23,103,46
scene01141.jpg,150,80,maybay_muctieu,44,31,63,57
scene01161.jpg,150,80,tau_muctieu,69,26,103,48
scene01181.jpg,150,80,tau_muctieu,69,23,103,45
scene01201.jpg,150,80,tau_muctieu,70,20,106,43
scene01221.jpg,150,80,tau_muctieu,71,25,108,45
scene01241.jpg,150,80,maybay_muctieu,83,25,101,43
scene01261.jpg,150,80,maybay_muctieu,78,22,95,44
scene01281.jpg,150,80,maybay_muctieu,67,26,87,47
scene01301.jpg,150,80,maybay_muctieu,63,28,81,49
scene01321.jpg,150,80,tau_muctieu,70,17,112,42
scene01321.jpg,150,80,maybay_muctieu,58,32,77,52
scene01341.jpg,150,80,tau_muctieu,73,13,108,36
scene01341.jpg,150,80,maybay_muctieu,63,38,82,59
scene01361.jpg,150,80,tau_muctieu,70,15,109,39
scene01361.jpg,150,80,maybay_muctieu,49,37,71,59
scene01381.jpg,150,80,tau_muctieu,71,19,111,44
scene01381.jpg,150,80,maybay_muctieu,62,41,88,62
scene01401.jpg,150,80,tau_muctieu,74,22,111,47
scene01401.jpg,150,80,maybay_muctieu,64,39,90,56
scene01421.jpg,150,80,tau_muctieu,77,24,113,48
scene01421.jpg,150,80,maybay_muctieu,67,35,91,50
scene01441.jpg,150,80,tau_muctieu,71,30,95,49
scene01441.jpg,150,80,maybay_muctieu,65,39,86,54
scene01461.jpg,150,80,tau_muctieu,85,25,108,46
scene01461.jpg,150,80,maybay_muctieu,76,37,97,55
scene01481.jpg,150,80,maybay_muctieu,72,37,89,57
scene01501.jpg,150,80,maybay_muctieu,72,31,91,54
scene01521.jpg,150,80,maybay_muctieu,60,27,80,53
scene01541.jpg,150,80,maybay_muctieu,59,25,83,56
scene01561.jpg,150,80,tau_muctieu,75,20,105,43
scene01561.jpg,150,80,maybay_muctieu,71,27,98,63
scene01581.jpg,150,80,tau_muctieu,77,15,107,39
scene01581.jpg,150,80,maybay_muctieu,80,14,109,54
scene01601.jpg,150,80,tau_muctieu,72,21,104,43
scene01601.jpg,150,80,maybay_muctieu,62,22,99,62
scene01621.jpg,150,80,tau_muctieu,74,25,103,52
scene01621.jpg,150,80,maybay_muctieu,88,24,124,68
scene01641.jpg,150,80,tau_muctieu,72,30,102,54
scene01641.jpg,150,80,maybay_muctieu,64,22,101,63
scene01661.jpg,150,80,tau_muctieu,64,30,97,54
scene01661.jpg,150,80,maybay_muctieu,50,21,85,60
scene01681.jpg,150,80,tau_muctieu,67,31,101,58
scene01681.jpg,150,80,maybay_muctieu,46,19,78,56
scene01701.jpg,150,80,tau_muctieu,70,29,102,53
scene01701.jpg,150,80,maybay_muctieu,43,20,74,57
scene01721.jpg,150,80,tau_muctieu,76,29,109,51
scene01721.jpg,150,80,maybay_muctieu,59,30,83,65
scene01741.jpg,150,80,tau_muctieu,70,26,103,49
scene01741.jpg,150,80,maybay_muctieu,47,49,71,78
scene01761.jpg,150,80,tau_muctieu,69,21,105,46
scene01761.jpg,150,80,maybay_muctieu,62,42,80,74
scene01781.jpg,150,80,tau_muctieu,63,17,104,43
scene01781.jpg,150,80,maybay_muctieu,41,46,59,75
scene01801.jpg,150,80,maybay_muctieu,44,32,62,63
scene01821.jpg,150,80,maybay_muctieu,54,17,68,46
scene01841.jpg,150,80,maybay_muctieu,77,6,89,31
scene01861.jpg,150,80,maybay_muctieu,86,14,100,39
scene01881.jpg,150,80,tau_muctieu,66,14,106,37
scene01881.jpg,150,80,maybay_muctieu,58,31,86,57
scene01901.jpg,150,80,tau_muctieu,67,17,107,41
scene01901.jpg,150,80,maybay_muctieu,27,15,60,39
scene01921.jpg,150,80,tau_muctieu,70,22,109,47
scene01921.jpg,150,80,maybay_muctieu,7,6,38,36
scene01941.jpg,150,80,tau_muctieu,61,29,108,53
scene01941.jpg,150,80,maybay_muctieu,5,1,33,32
scene01961.jpg,150,80,tau_muctieu,59,27,111,53
scene01961.jpg,150,80,maybay_muctieu,41,1,62,37
scene01981.jpg,150,80,tau_muctieu,57,30,103,54
scene01981.jpg,150,80,maybay_muctieu,41,1,66,23
scene02001.jpg,150,80,tau_muctieu,52,27,105,53
scene02001.jpg,150,80,maybay_muctieu,42,9,75,29
scene02021.jpg,150,80,tau_muctieu,57,25,103,48
scene02021.jpg,150,80,maybay_muctieu,24,29,59,44
scene02041.jpg,150,80,tau_muctieu,60,21,107,47
scene02041.jpg,150,80,maybay_muctieu,24,24,55,44
scene02061.jpg,150,80,tau_muctieu,60,22,108,46
scene02061.jpg,150,80,maybay_muctieu,32,16,54,39
scene02081.jpg,150,80,tau_muctieu,57,16,110,41
scene02081.jpg,150,80,maybay_muctieu,35,23,58,48
scene02101.jpg,150,80,tau_muctieu,64,12,111,36
scene02101.jpg,150,80,maybay_muctieu,43,27,73,48
scene02121.jpg,150,80,tau_muctieu,59,12,105,36
scene02121.jpg,150,80,maybay_muctieu,41,13,72,29
scene02141.jpg,150,80,tau_muctieu,57,10,103,34
scene02141.jpg,150,80,maybay_muctieu,46,18,80,29
scene02161.jpg,150,80,tau_muctieu,58,14,103,37
scene02161.jpg,150,80,maybay_muctieu,63,20,97,35
scene02181.jpg,150,80,tau_muctieu,59,11,111,33
scene02181.jpg,150,80,maybay_muctieu,51,19,85,36
scene02201.jpg,150,80,tau_muctieu,62,16,109,38
scene02201.jpg,150,80,maybay_muctieu,44,25,77,47
scene02221.jpg,150,80,tau_muctieu,65,22,113,46
scene02221.jpg,150,80,maybay_muctieu,47,32,74,55
scene02241.jpg,150,80,tau_muctieu,67,31,117,54
scene02241.jpg,150,80,maybay_muctieu,54,38,81,65
scene02261.jpg,150,80,tau_muctieu,55,39,114,69
scene02261.jpg,150,80,maybay_muctieu,47,35,74,63
scene02281.jpg,150,80,tau_muctieu,44,49,95,70
scene02281.jpg,150,80,maybay_muctieu,54,36,81,66
scene02301.jpg,150,80,tau_muctieu,54,32,106,57
scene02301.jpg,150,80,maybay_muctieu,53,30,82,63
scene02321.jpg,150,80,tau_muctieu,69,14,108,39
scene02321.jpg,150,80,maybay_muctieu,53,29,82,61
scene02341.jpg,150,80,tau_muctieu,71,17,113,45
scene02341.jpg,150,80,maybay_muctieu,50,29,78,63
scene02361.jpg,150,80,tau_muctieu,59,26,104,52
scene02361.jpg,150,80,maybay_muctieu,42,48,67,78
scene02381.jpg,150,80,tau_muctieu,58,11,95,36
scene02381.jpg,150,80,maybay_muctieu,47,39,70,71
scene02401.jpg,150,80,tau_muctieu,70,20,105,48
scene02401.jpg,150,80,maybay_muctieu,55,34,74,62
scene02421.jpg,150,80,tau_muctieu,68,24,99,48
scene02421.jpg,150,80,maybay_muctieu,59,23,76,47
scene02441.jpg,150,80,tau_muctieu,74,21,105,47
scene02441.jpg,150,80,maybay_muctieu,54,29,73,47
scene02461.jpg,150,80,tau_muctieu,70,21,105,45
scene02461.jpg,150,80,maybay_muctieu,77,39,97,55
scene02481.jpg,150,80,tau_muctieu,71,18,103,41
scene02481.jpg,150,80,maybay_muctieu,86,32,105,48
scene02501.jpg,150,80,tau_muctieu,71,15,105,38
scene02501.jpg,150,80,maybay_muctieu,95,42,118,58
scene02521.jpg,150,80,tau_muctieu,69,15,107,41
scene02521.jpg,150,80,maybay_muctieu,83,36,108,53
scene02541.jpg,150,80,tau_muctieu,74,17,112,43
scene02541.jpg,150,80,maybay_muctieu,84,35,111,52
scene02561.jpg,150,80,tau_muctieu,73,16,107,40
scene02561.jpg,150,80,maybay_muctieu,72,26,98,45
scene02581.jpg,150,80,tau_muctieu,76,16,110,41
scene02581.jpg,150,80,maybay_muctieu,50,30,79,49
scene02601.jpg,150,80,tau_muctieu,78,14,113,37
scene02601.jpg,150,80,maybay_muctieu,48,40,77,61
scene02621.jpg,150,80,tau_muctieu,70,25,102,51
scene02621.jpg,150,80,maybay_muctieu,51,40,79,62
scene02641.jpg,150,80,tau_muctieu,70,26,105,53
scene02641.jpg,150,80,maybay_muctieu,52,43,80,64
scene02661.jpg,150,80,tau_muctieu,68,28,104,55
scene02661.jpg,150,80,maybay_muctieu,55,30,86,49
scene02681.jpg,150,80,tau_muctieu,66,24,99,52
scene02681.jpg,150,80,maybay_muctieu,68,30,95,39
scene02701.jpg,150,80,tau_muctieu,62,22,101,47
scene02701.jpg,150,80,maybay_muctieu,68,25,95,46
scene02721.jpg,150,80,tau_muctieu,62,19,100,44
scene02721.jpg,150,80,maybay_muctieu,57,34,83,46
scene02741.jpg,150,80,tau_muctieu,68,18,104,42
scene02741.jpg,150,80,maybay_muctieu,57,32,82,41
scene02761.jpg,150,80,tau_muctieu,61,12,101,40
scene02761.jpg,150,80,maybay_muctieu,54,32,78,44
scene02781.jpg,150,80,tau_muctieu,65,14,98,37
scene02781.jpg,150,80,maybay_muctieu,49,31,70,51
scene02801.jpg,150,80,tau_muctieu,67,18,93,41
scene02801.jpg,150,80,maybay_muctieu,42,35,55,60
scene02821.jpg,150,80,tau_muctieu,64,21,96,43
scene02821.jpg,150,80,maybay_muctieu,53,38,64,60
scene02841.jpg,150,80,tau_muctieu,67,21,94,45
scene02841.jpg,150,80,maybay_muctieu,57,39,73,56
scene02861.jpg,150,80,tau_muctieu,64,19,96,48
scene02861.jpg,150,80,maybay_muctieu,70,33,87,53
scene02881.jpg,150,80,tau_muctieu,66,23,97,53
scene02881.jpg,150,80,maybay_muctieu,60,25,74,48
scene02901.jpg,150,80,tau_muctieu,69,22,96,51
scene02901.jpg,150,80,maybay_muctieu,60,33,79,57
scene02921.jpg,150,80,tau_muctieu,66,23,99,50
scene02921.jpg,150,80,maybay_muctieu,44,33,62,61
scene02941.jpg,150,80,tau_muctieu,68,24,92,49
scene02941.jpg,150,80,maybay_muctieu,38,34,57,57
scene02961.jpg,150,80,tau_muctieu,64,20,95,47
scene02961.jpg,150,80,maybay_muctieu,33,28,56,47
scene02981.jpg,150,80,tau_muctieu,64,19,96,49
scene02981.jpg,150,80,maybay_muctieu,47,36,76,55
scene03001.jpg,150,80,tau_muctieu,63,21,97,47
scene03001.jpg,150,80,maybay_muctieu,50,38,79,53
scene03021.jpg,150,80,tau_muctieu,65,19,98,46
scene03021.jpg,150,80,maybay_muctieu,46,45,73,53
scene03041.jpg,150,80,maybay_muctieu,60,40,83,52
scene03061.jpg,150,80,maybay_muctieu,60,38,83,48
scene03081.jpg,150,80,maybay_muctieu,54,39,79,51
scene03101.jpg,150,80,maybay_muctieu,63,35,82,48
scene03121.jpg,150,80,maybay_muctieu,65,28,83,42
scene03141.jpg,150,80,maybay_muctieu,57,35,77,47
scene03161.jpg,150,80,maybay_muctieu,65,27,82,42
scene03181.jpg,150,80,maybay_muctieu,73,29,89,43
scene03201.jpg,150,80,maybay_muctieu,73,28,90,42
scene03221.jpg,150,80,maybay_muctieu,71,40,88,50
scene03241.jpg,150,80,maybay_muctieu,63,40,81,50
scene03261.jpg,150,80,maybay_muctieu,65,31,82,41
scene03281.jpg,150,80,maybay_muctieu,73,33,85,43
scene03301.jpg,150,80,maybay_muctieu,75,37,84,42
scene03321.jpg,150,80,maybay_muctieu,80,35,89,43
scene03341.jpg,150,80,maybay_muctieu,71,32,82,42
scene03361.jpg,150,80,maybay_muctieu,66,29,78,42
scene03381.jpg,150,80,maybay_muctieu,52,29,69,40
scene03401.jpg,150,80,maybay_muctieu,69,28,86,42
scene03421.jpg,150,80,maybay_muctieu,73,30,92,45
scene03441.jpg,150,80,maybay_muctieu,64,30,84,44
scene03461.jpg,150,80,maybay_muctieu,49,34,68,47
scene03481.jpg,150,80,maybay_muctieu,55,31,76,46
scene03501.jpg,150,80,maybay_muctieu,54,34,76,48
scene03521.jpg,150,80,maybay_muctieu,62,34,84,51
scene03541.jpg,150,80,maybay_muctieu,67,35,87,49
scene03561.jpg,150,80,maybay_muctieu,81,32,98,49
scene03581.jpg,150,80,maybay_muctieu,80,32,99,47
scene03601.jpg,150,80,maybay_muctieu,73,33,91,46
scene03621.jpg,150,80,maybay_muctieu,61,32,75,47
scene03641.jpg,150,80,maybay_muctieu,64,32,74,47
scene03661.jpg,150,80,maybay_muctieu,56,32,66,45
scene03681.jpg,150,80,maybay_muctieu,72,28,81,42
scene03701.jpg,150,80,maybay_muctieu,72,34,85,45
scene03721.jpg,150,80,maybay_muctieu,63,38,79,46
scene03741.jpg,150,80,maybay_muctieu,73,40,90,49
scene03761.jpg,150,80,maybay_muctieu,78,39,94,48
scene03781.jpg,150,80,maybay_muctieu,85,42,100,52
scene03801.jpg,150,80,maybay_muctieu,83,39,93,54
scene03821.jpg,150,80,maybay_muctieu,73,42,88,57
scene03841.jpg,150,80,maybay_muctieu,52,44,70,54
scene03861.jpg,150,80,maybay_muctieu,73,27,84,47
scene03881.jpg,150,80,maybay_muctieu,79,38,97,49
scene03901.jpg,150,80,maybay_muctieu,69,49,84,67
scene03921.jpg,150,80,maybay_muctieu,55,51,76,62
scene03941.jpg,150,80,maybay_muctieu,53,44,75,55
scene03961.jpg,150,80,maybay_muctieu,37,35,59,53
scene03981.jpg,150,80,maybay_muctieu,67,27,81,51
scene04001.jpg,150,80,maybay_muctieu,82,28,94,53
scene04021.jpg,150,80,maybay_muctieu,81,37,97,63
scene04041.jpg,150,80,maybay_muctieu,94,39,114,67
scene04061.jpg,150,80,maybay_muctieu,81,52,113,80
scene04081.jpg,150,80,maybay_muctieu,60,46,100,75
scene04101.jpg,150,80,maybay_muctieu,45,25,95,57
scene04121.jpg,150,80,maybay_muctieu,22,33,71,67
scene04141.jpg,150,80,maybay_muctieu,57,32,100,67
scene04161.jpg,150,80,maybay_muctieu,46,20,75,53
scene04181.jpg,150,80,maybay_muctieu,48,21,66,55
scene04201.jpg,150,80,maybay_muctieu,55,21,68,55
scene04221.jpg,150,80,maybay_muctieu,72,18,85,53
scene04241.jpg,150,80,maybay_muctieu,69,24,88,51
scene04261.jpg,150,80,maybay_muctieu,62,29,81,53
scene04281.jpg,150,80,maybay_muctieu,58,30,78,56
scene04301.jpg,150,80,maybay_muctieu,75,21,96,47
scene04321.jpg,150,80,maybay_muctieu,76,21,100,45
scene04341.jpg,150,80,maybay_muctieu,72,25,98,51
scene04361.jpg,150,80,maybay_muctieu,66,26,93,46
scene04381.jpg,150,80,maybay_muctieu,63,28,93,51
scene04401.jpg,150,80,maybay_muctieu,40,26,72,49
scene04421.jpg,150,80,maybay_muctieu,28,29,60,51
scene04441.jpg,150,80,maybay_muctieu,26,31,55,55
scene04461.jpg,150,80,maybay_muctieu,33,30,59,52
scene04481.jpg,150,80,maybay_muctieu,54,28,76,51
scene04501.jpg,150,80,maybay_muctieu,59,27,78,52
scene04521.jpg,150,80,maybay_muctieu,72,30,87,53
scene04541.jpg,150,80,maybay_muctieu,125,32,138,53
scene04561.jpg,150,80,maybay_muctieu,124,30,138,54
scene04581.jpg,150,80,maybay_muctieu,103,30,121,56
scene04601.jpg,150,80,maybay_muctieu,81,28,100,52
scene04621.jpg,150,80,maybay_muctieu,85,18,100,28
scene04641.jpg,150,80,maybay_muctieu,86,17,107,31
scene04661.jpg,150,80,maybay_muctieu,79,15,104,35
scene04681.jpg,150,80,maybay_muctieu,76,16,106,37
scene04701.jpg,150,80,maybay_muctieu,64,24,93,42
scene04721.jpg,150,80,maybay_muctieu,50,22,75,41
scene04741.jpg,150,80,maybay_muctieu,47,26,69,42
scene04761.jpg,150,80,maybay_muctieu,54,26,74,46
scene04781.jpg,150,80,maybay_muctieu,54,31,69,49
scene04801.jpg,150,80,maybay_muctieu,49,27,60,43
scene04821.jpg,150,80,maybay_muctieu,50,30,61,46
scene04841.jpg,150,80,maybay_muctieu,49,32,63,45
scene04861.jpg,150,80,maybay_muctieu,43,32,59,44
scene04881.jpg,150,80,maybay_muctieu,53,32,68,44
scene04901.jpg,150,80,maybay_muctieu,58,28,74,41
scene04921.jpg,150,80,maybay_muctieu,56,35,71,51
scene04941.jpg,150,80,maybay_muctieu,53,34,71,53
scene04961.jpg,150,80,maybay_muctieu,51,35,67,54
scene04981.jpg,150,80,maybay_muctieu,47,30,62,52
scene05001.jpg,150,80,maybay_muctieu,54,25,68,48
scene05021.jpg,150,80,maybay_muctieu,49,22,66,45
scene05041.jpg,150,80,maybay_muctieu,55,26,73,49
scene05061.jpg,150,80,maybay_muctieu,60,28,77,53
scene05081.jpg,150,80,maybay_muctieu,61,33,76,51
scene05101.jpg,150,80,maybay_muctieu,66,39,81,54
scene05121.jpg,150,80,maybay_muctieu,65,34,81,45
scene05141.jpg,150,80,maybay_muctieu,66,34,80,40
scene05161.jpg,150,80,maybay_muctieu,67,27,80,37
scene05181.jpg,150,80,maybay_muctieu,66,26,81,39
scene05201.jpg,150,80,maybay_muctieu,61,29,76,47
scene05221.jpg,150,80,maybay_muctieu,60,32,75,51
scene05241.jpg,150,80,maybay_muctieu,60,25,75,46
scene05261.jpg,150,80,maybay_muctieu,66,25,82,49
scene05281.jpg,150,80,maybay_muctieu,63,26,81,50
scene05301.jpg,150,80,maybay_muctieu,58,23,75,46
scene05321.jpg,150,80,maybay_muctieu,60,28,76,49
scene05341.jpg,150,80,maybay_muctieu,63,37,81,57
scene05361.jpg,150,80,maybay_muctieu,62,42,78,59
scene05381.jpg,150,80,maybay_muctieu,68,31,85,50
scene05401.jpg,150,80,maybay_muctieu,68,28,83,44
scene05421.jpg,150,80,maybay_muctieu,65,39,82,51
scene05441.jpg,150,80,maybay_muctieu,65,44,83,55
scene05461.jpg,150,80,maybay_muctieu,67,35,82,44
scene05481.jpg,150,80,maybay_muctieu,72,36,86,46
scene05501.jpg,150,80,maybay_muctieu,74,37,91,50
scene05521.jpg,150,80,maybay_muctieu,65,35,80,47
scene05541.jpg,150,80,maybay_muctieu,56,31,73,43
scene05561.jpg,150,80,maybay_muctieu,64,33,81,44
scene05581.jpg,150,80,maybay_muctieu,66,35,82,42
scene05601.jpg,150,80,maybay_muctieu,67,35,82,42
scene05621.jpg,150,80,maybay_muctieu,68,37,79,46
scene05641.jpg,150,80,maybay_muctieu,69,34,81,46
scene05661.jpg,150,80,maybay_muctieu,69,29,77,42
scene05681.jpg,150,80,maybay_muctieu,73,32,80,43
scene05701.jpg,150,80,maybay_muctieu,70,35,83,45
scene05721.jpg,150,80,maybay_muctieu,68,31,81,46
scene05741.jpg,150,80,maybay_muctieu,59,31,75,42
scene05761.jpg,150,80,maybay_muctieu,61,29,76,42
scene05781.jpg,150,80,maybay_muctieu,55,32,72,44
scene05801.jpg,150,80,maybay_muctieu,53,29,68,42
scene05821.jpg,150,80,maybay_muctieu,61,30,79,43
scene05841.jpg,150,80,maybay_muctieu,67,29,84,43
scene05861.jpg,150,80,maybay_muctieu,64,33,80,45
scene05881.jpg,150,80,maybay_muctieu,61,39,76,50
scene05901.jpg,150,80,maybay_muctieu,76,26,88,39
scene05921.jpg,150,80,maybay_muctieu,73,30,82,42
scene05941.jpg,150,80,maybay_muctieu,72,38,78,46
scene05961.jpg,150,80,maybay_muctieu,72,31,80,44
scene05981.jpg,150,80,maybay_muctieu,71,34,78,45
scene06001.jpg,150,80,maybay_muctieu,75,37,83,48
scene06021.jpg,150,80,maybay_muctieu,67,38,76,51
scene06041.jpg,150,80,maybay_muctieu,69,40,80,50
scene06061.jpg,150,80,maybay_muctieu,63,37,73,44
scene06081.jpg,150,80,maybay_muctieu,58,40,68,46
scene06101.jpg,150,80,maybay_muctieu,53,39,67,47
scene06121.jpg,150,80,maybay_muctieu,54,32,68,45
scene06141.jpg,150,80,maybay_muctieu,50,28,67,47
scene06161.jpg,150,80,maybay_muctieu,54,22,69,40
scene06181.jpg,150,80,maybay_muctieu,62,16,77,38
scene06201.jpg,150,80,maybay_muctieu,67,25,85,50
scene06221.jpg,150,80,maybay_muctieu,64,33,79,58
scene06241.jpg,150,80,maybay_muctieu,54,29,70,53
scene06261.jpg,150,80,maybay_muctieu,55,29,72,52
scene06281.jpg,150,80,maybay_muctieu,56,19,71,44
scene06301.jpg,150,80,maybay_muctieu,54,32,71,56
scene06321.jpg,150,80,maybay_muctieu,57,30,74,54
scene06341.jpg,150,80,maybay_muctieu,58,22,76,46
scene06361.jpg,150,80,maybay_muctieu,57,45,74,69
scene06381.jpg,150,80,maybay_muctieu,53,42,69,63
scene06761.jpg,150,80,maybay_muctieu,86,46,106,57
scene06781.jpg,150,80,maybay_muctieu,83,44,98,54
scene06801.jpg,150,80,maybay_muctieu,74,33,88,41
scene06821.jpg,150,80,maybay_muctieu,67,27,84,37
scene06841.jpg,150,80,maybay_muctieu,66,24,85,35
scene06861.jpg,150,80,maybay_muctieu,60,25,80,38
scene06881.jpg,150,80,maybay_muctieu,61,21,82,36
scene06901.jpg,150,80,maybay_muctieu,65,24,84,42
scene06921.jpg,150,80,maybay_muctieu,71,25,90,44
scene06941.jpg,150,80,maybay_muctieu,71,27,89,43
scene06961.jpg,150,80,maybay_muctieu,69,31,86,50
scene06981.jpg,150,80,maybay_muctieu,71,35,88,51
scene07001.jpg,150,80,maybay_muctieu,69,28,84,46
scene07021.jpg,150,80,maybay_muctieu,67,29,85,44
scene07041.jpg,150,80,maybay_muctieu,63,26,79,42
scene07061.jpg,150,80,maybay_muctieu,68,23,82,37
scene07081.jpg,150,80,maybay_muctieu,60,21,75,31
scene07101.jpg,150,80,maybay_muctieu,58,33,73,45
scene07121.jpg,150,80,maybay_muctieu,53,32,69,41
scene07141.jpg,150,80,maybay_muctieu,56,30,74,42
scene07161.jpg,150,80,maybay_muctieu,61,26,80,38
scene07181.jpg,150,80,maybay_muctieu,61,29,79,42
scene07201.jpg,150,80,maybay_muctieu,48,30,67,42
scene07221.jpg,150,80,maybay_muctieu,51,37,68,50
scene07241.jpg,150,80,maybay_muctieu,55,29,71,44
scene07261.jpg,150,80,maybay_muctieu,54,32,69,46
scene07281.jpg,150,80,maybay_muctieu,62,33,75,50
scene07301.jpg,150,80,maybay_muctieu,68,33,79,47
scene07321.jpg,150,80,maybay_muctieu,73,32,84,44
scene07341.jpg,150,80,maybay_muctieu,64,34,78,43
scene07361.jpg,150,80,maybay_muctieu,66,38,82,48
scene07381.jpg,150,80,maybay_muctieu,69,40,88,55
scene07401.jpg,150,80,maybay_muctieu,74,40,95,51
scene07421.jpg,150,80,maybay_muctieu,68,42,90,53
scene07441.jpg,150,80,maybay_muctieu,75,36,93,48
scene07461.jpg,150,80,maybay_muctieu,72,25,88,47
scene07481.jpg,150,80,maybay_muctieu,72,23,85,47
scene07501.jpg,150,80,maybay_muctieu,75,34,89,55
scene07521.jpg,150,80,maybay_muctieu,71,35,85,50
scene07541.jpg,150,80,maybay_muctieu,71,34,85,50
scene07561.jpg,150,80,maybay_muctieu,66,38,81,55
scene07581.jpg,150,80,maybay_muctieu,63,33,79,55
scene07601.jpg,150,80,maybay_muctieu,62,34,72,58
scene07621.jpg,150,80,maybay_muctieu,67,27,73,52
scene07641.jpg,150,80,maybay_muctieu,64,28,76,50
scene07661.jpg,150,80,maybay_muctieu,68,34,80,51
scene07681.jpg,150,80,maybay_muctieu,61,32,74,48
scene07701.jpg,150,80,maybay_muctieu,63,33,78,49
scene07721.jpg,150,80,maybay_muctieu,66,30,80,40
scene07741.jpg,150,80,maybay_muctieu,62,38,80,49
scene07761.jpg,150,80,maybay_muctieu,59,44,81,54
scene07781.jpg,150,80,maybay_muctieu,56,44,79,56
scene07801.jpg,150,80,maybay_muctieu,64,42,82,54
scene07821.jpg,150,80,maybay_muctieu,57,38,80,52
scene07841.jpg,150,80,maybay_muctieu,58,38,83,53
scene07861.jpg,150,80,maybay_muctieu,62,36,83,49
scene07881.jpg,150,80,maybay_muctieu,59,33,84,46
scene07901.jpg,150,80,maybay_muctieu,61,34,85,47
scene07921.jpg,150,80,maybay_muctieu,58,37,81,50
